kingdom,phylum,subphylum,class,superorder,order,suborder,family,genus,scientific,lat,long,dep,group,size
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.0400,125.1200,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.0400,125.8600,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.1000,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.1800,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.2100,126.0800,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.2500,126.4800,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.2600,126.3500,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.3600,125.1000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.3600,126.1400,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.3800,125.1000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.4500,125.9100,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.4500,126.0900,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.4500,126.1000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.4500,126.2800,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.4600,126.4600,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.5700,126.0100,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.5700,126.4100,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.6400,126.1000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.7100,125.8900,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.9200,125.7100,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,36.9800,126.1400,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.0000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.0000,126.7000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.1000,126.2000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.1000,126.2000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.1000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.3000,126.2000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.3000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.3000,126.4000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.3000,126.5000,,pol,
Animalia,Annelida,,Polychaeta,,Phyllodocida,Phyllodocida inc. sed.,Nephtyidae,Nephtys,Nephtys polybranchia,37.3000,126.6000,,pol,
